product_id,time_period,quantity,price,cost_shock,store_id,product_category,income,population,trend
751,5,68.07,18.18,3.771,45,6,64.3,125.0,5
752,1,24.69,14.31,0.746,4,4,39.6,131.0,1
752,2,37.26,13.83,0.581,26,10,38.4,83.8,2
752,3,46.08,17.78,2.346,27,2,60.0,132.2,3
752,4,68.83,14.49,0.366,46,9,58.1,118.5,4
752,5,26.12,13.77,-0.552,43,7,32.8,131.7,5
753,1,60.35,14.79,0.517,27,6,71.6,51.9,1
753,2,37.36,14.56,0.813,42,5,46.9,87.4,2
753,3,46.14,16.3,2.8,50,3,51.0,94.8,3
753,4,55.55,12.41,-2.715,6,10,45.5,85.9,4
753,5,38.79,12.81,-1.479,15,10,33.5,157.5,5
754,1,50.76,15.19,-0.146,30,4,61.0,87.7,1
754,2,52.72,16.83,1.874,42,3,54.3,114.1,2
754,3,19.34,14.87,1.574,37,8,37.9,104.6,3
754,4,62.39,15.96,0.217,37,3,64.2,91.3,4
754,5,55.12,14.82,2.039,42,7,50.8,78.7,5
755,1,30.6,15.13,-1.348,37,7,51.1,161.7,1
755,2,88.26,18.25,3.767,35,7,76.6,93.3,2
755,3,33.0,12.31,-1.671,23,7,25.9,126.3,3
755,4,45.42,10.78,-3.428,6,2,25.7,99.7,4
755,5,52.12,14.86,1.21,4,10,29.1,86.2,5
756,1,59.01,12.1,-2.867,18,3,55.5,103.2,1
756,2,33.69,13.86,-1.018,9,10,44.6,109.2,2
756,3,54.14,13.64,-0.286,49,9,45.8,85.9,3
756,4,27.9,13.52,0.83,29,3,35.9,77.1,4
756,5,112.86,16.87,2.026,13,2,75.0,114.3,5
757,1,130.01,13.81,-2.699,47,9,80.0,103.5,1
757,2,89.31,12.42,-2.251,17,10,63.5,80.4,2
757,3,25.37,17.78,6.827,45,9,27.4,71.8,3
757,4,39.47,13.74,-0.422,32,4,42.7,110.5,4
757,5,116.95,11.29,-3.287,48,9,62.4,42.5,5
758,1,43.27,12.43,-2.017,22,3,49.3,92.2,1
758,2,65.59,14.47,-1.055,4,7,63.5,104.1,2
758,3,74.99,17.35,0.01,5,7,68.7,152.1,3
758,4,107.98,17.56,2.385,37,8,78.6,100.3,4
758,5,34.84,15.99,3.268,41,10,40.2,91.0,5
759,1,28.98,12.82,-1.649,49,4,51.2,108.5,1
759,2,43.78,11.45,-1.136,13,3,43.4,78.5,2
759,3,22.96,12.82,0.297,34,3,20.0,93.4,3
759,4,64.97,14.77,-1.452,45,5,60.5,100.9,4
759,5,66.84,17.28,2.386,22,1,58.5,118.9,5
760,1,21.06,17.42,4.933,23,10,41.8,79.8,1
760,2,19.49,13.57,0.043,3,3,26.0,99.8,2
760,3,55.0,13.57,0.657,42,6,44.2,46.3,3
760,4,130.08,15.24,-1.172,34,3,61.0,115.5,4
760,5,113.39,15.92,0.671,32,5,70.1,93.1,5
761,1,25.77,14.05,-2.12,45,9,39.3,156.5,1
761,2,74.09,14.17,-1.898,49,2,66.6,110.5,2
761,3,74.41,11.82,-3.634,21,2,59.3,74.0,3
761,4,62.61,15.44,1.632,46,6,56.2,67.2,4
761,5,28.19,16.65,2.778,44,6,30.6,119.9,5
762,1,22.56,17.19,2.061,21,8,31.2,153.9,1
762,2,48.17,15.35,0.188,44,2,37.5,144.7,2
762,3,23.83,12.77,-0.627,11,9,45.1,63.6,3
762,4,83.41,16.27,-0.185,39,2,77.0,106.1,4
762,5,65.94,12.9,-2.039,4,1,40.1,133.8,5
763,1,40.06,16.48,1.882,1,10,61.6,59.8,1
763,2,36.06,16.25,2.097,28,2,43.0,131.1,2
763,3,58.3,12.68,-2.125,24,7,57.1,78.9,3
763,4,82.45,13.4,-1.869,35,8,49.1,93.5,4
763,5,108.53,11.76,-2.652,13,5,52.7,108.3,5
764,1,47.22,15.2,-0.509,47,6,55.5,132.0,1
764,2,60.25,15.43,-0.043,34,1,46.3,146.0,2
764,3,56.49,14.49,0.133,11,6,55.6,90.3,3
764,4,97.74,12.85,-2.664,36,8,68.5,85.6,4
764,5,71.71,12.15,-1.464,17,3,38.7,83.6,5
765,1,44.11,14.08,-1.461,35,1,67.8,123.4,1
765,2,35.62,15.88,1.462,18,4,46.0,129.9,2
765,3,51.57,12.7,-1.992,40,1,44.4,126.8,3
765,4,58.82,15.51,0.109,22,8,60.5,108.1,4
765,5,43.63,12.9,-1.417,24,5,44.9,111.1,5
766,1,39.8,14.69,-0.383,19,1,54.8,93.1,1
766,2,25.84,15.49,1.891,37,8,53.4,95.9,2
766,3,40.7,10.96,-2.478,39,9,18.7,125.6,3
766,4,137.75,10.84,-5.214,21,10,56.3,107.9,4
766,5,41.78,10.42,-2.677,8,2,28.4,85.8,5
767,1,18.77,14.71,0.835,28,9,29.5,133.0,1
767,2,36.85,11.97,-2.395,5,8,55.5,81.8,2
767,3,52.53,13.16,-1.425,17,7,58.0,104.4,3
767,4,118.09,14.9,0.908,37,3,68.1,62.8,4
767,5,30.16,14.99,1.608,36,2,33.7,71.6,5
768,1,19.94,15.91,2.065,19,7,38.9,100.6,1
768,2,47.39,14.67,1.108,27,5,57.0,79.1,2
768,3,73.28,13.03,-2.252,34,6,68.4,93.1,3
768,4,26.63,18.54,3.213,11,4,52.9,136.4,4
768,5,40.54,12.22,-1.886,45,2,36.8,96.3,5
769,1,53.4,14.89,-1.272,47,9,72.6,127.0,1
769,2,40.6,13.92,-0.011,12,3,46.1,76.6,2
769,3,51.04,15.32,0.557,21,7,46.5,116.5,3
769,4,18.66,15.06,2.877,11,8,28.5,70.0,4
769,5,85.31,13.5,-1.266,39,2,60.9,92.5,5
770,1,52.26,15.11,0.761,28,6,62.8,117.7,1
770,2,26.94,12.9,-1.254,5,8,39.4,100.4,2
770,3,40.64,17.82,3.215,17,7,76.3,128.3,3
770,4,28.06,14.81,0.854,20,3,41.2,120.0,4
770,5,47.93,16.45,2.579,41,1,59.4,90.7,5
771,1,50.42,13.25,-2.305,46,6,53.4,138.9,1
771,2,21.1,12.58,-1.122,12,8,19.6,113.1,2
771,3,76.69,15.16,0.497,6,6,58.2,92.7,3
771,4,36.31,17.16,2.61,17,5,56.8,104.4,4
771,5,20.31,13.85,1.985,19,8,23.5,102.7,5
772,1,44.91,18.49,3.001,26,2,72.9,106.0,1
772,2,37.2,17.35,2.683,48,1,56.9,95.7,2
772,3,70.36,16.89,1.557,44,1,68.6,111.2,3
772,4,26.03,14.94,0.307,44,4,24.3,123.7,4
772,5,30.38,12.83,-2.23,32,6,43.8,112.8,5
773,1,110.36,12.28,-4.289,6,9,67.7,111.7,1
773,2,23.18,14.22,0.249,36,1,26.5,97.0,2
773,3,43.97,15.09,1.605,38,1,44.3,73.4,3
773,4,46.98,9.09,-5.449,11,5,56.1,66.1,4
773,5,38.45,11.26,-2.348,33,10,21.6,78.8,5
774,1,17.64,12.3,-2.033,24,5,30.2,87.5,1
774,2,66.91,15.43,-0.375,23,5,70.7,150.2,2
774,3,70.4,15.36,0.206,15,10,50.9,137.5,3
774,4,83.32,16.56,2.163,27,6,67.7,82.2,4
774,5,61.18,12.1,-2.632,11,8,52.7,113.5,5
775,1,116.23,16.78,0.688,50,3,86.8,98.0,1
775,2,66.64,12.39,-2.774,17,9,56.6,107.1,2
775,3,56.97,16.63,1.672,14,1,69.0,83.5,3
775,4,54.74,15.18,-0.963,27,4,46.3,167.3,4
775,5,62.64,13.87,-2.424,18,9,53.2,155.9,5
776,1,56.35,13.87,-1.345,28,8,59.6,91.2,1
776,2,66.34,13.75,-2.231,47,10,62.1,82.1,2
776,3,46.76,16.23,0.184,47,9,49.4,127.8,3
776,4,76.42,15.25,1.248,4,1,50.0,63.7,4
776,5,79.03,16.87,2.062,7,9,57.5,125.4,5
777,1,62.58,14.35,-1.038,45,3,57.5,103.8,1
777,2,18.92,15.06,2.776,35,10,34.6,57.0,2
777,3,30.2,14.74,-0.049,48,9,53.4,95.4,3
777,4,45.98,15.91,2.53,9,1,54.8,80.3,4
777,5,31.9,13.94,-0.315,8,1,35.4,104.9,5
778,1,63.19,14.94,-0.462,45,9,63.6,101.7,1
778,2,40.72,14.87,1.157,17,6,56.2,59.6,2
778,3,156.44,16.64,0.616,17,4,85.0,90.0,3
778,4,29.83,14.46,-1.108,49,7,49.6,117.2,4
778,5,62.77,18.99,2.311,33,5,67.0,122.4,5
779,1,56.37,13.25,-1.913,32,10,58.1,89.1,1
779,2,61.67,16.69,1.157,8,7,78.8,113.7,2
779,3,37.05,14.86,1.069,19,8,35.5,108.0,3
779,4,44.97,16.03,2.129,38,8,42.6,98.4,4
779,5,28.83,15.85,2.168,3,1,36.0,113.9,5
780,1,77.03,13.92,-0.364,5,8,48.8,72.2,1
780,2,18.79,13.52,0.066,13,6,33.1,100.0,2
780,3,15.57,12.89,-0.068,47,4,27.1,51.9,3
780,4,14.98,15.48,3.491,46,8,18.0,98.4,4
780,5,21.99,15.17,1.302,31,3,17.0,142.8,5
781,1,27.05,15.57,2.088,16,4,59.8,90.4,1
781,2,43.21,14.32,-0.502,50,6,43.2,139.8,2
781,3,65.83,11.96,-2.253,32,7,31.5,90.9,3
781,4,29.0,11.72,-1.871,22,4,40.1,67.5,4
781,5,39.62,16.75,2.025,29,4,42.1,120.0,5
782,1,36.36,13.11,-1.463,22,7,35.5,113.9,1
782,2,68.85,22.94,6.39,43,6,74.1,169.6,2
782,3,147.78,14.76,-0.811,3,8,71.3,70.6,3
782,4,78.81,16.02,0.702,10,1,73.8,110.7,4
782,5,100.49,15.51,0.699,42,10,52.7,111.8,5
783,1,39.56,15.56,0.359,21,7,54.2,131.7,1
783,2,30.26,12.97,-2.44,16,7,40.2,115.9,2
783,3,53.89,14.13,0.496,12,7,37.3,91.4,3
783,4,42.74,14.15,0.478,2,7,50.3,67.9,4
783,5,101.21,14.62,-0.599,41,10,59.8,110.4,5
784,1,40.65,18.6,3.703,24,10,67.9,111.2,1
784,2,27.82,12.02,-3.324,35,8,41.8,118.9,2
784,3,23.06,11.2,-3.023,30,9,31.2,91.3,3
784,4,74.22,16.33,1.507,30,9,61.0,108.3,4
784,5,22.1,10.97,-0.174,47,2,22.7,53.7,5
785,1,37.36,12.56,-1.76,35,7,49.4,69.1,1
785,2,33.71,15.43,0.39,19,7,51.3,128.1,2
785,3,26.06,15.86,1.919,50,4,44.3,105.4,3
785,4,28.05,10.95,-3.262,8,9,26.8,114.3,4
785,5,44.55,15.19,1.446,26,8,44.5,82.0,5
786,1,29.64,14.55,0.662,49,1,74.6,78.2,1
786,2,65.86,14.47,-0.459,40,2,58.9,87.3,2
786,3,48.21,15.29,0.491,7,2,67.4,107.1,3
786,4,20.11,14.91,0.525,30,8,31.7,120.6,4
786,5,36.21,15.35,1.1,7,1,53.8,92.5,5
787,1,48.13,11.66,-1.97,3,4,51.3,50.2,1
787,2,58.97,16.1,2.175,1,10,51.6,112.0,2
787,3,48.5,16.22,1.985,36,5,58.3,108.0,3
787,4,53.53,16.25,2.044,25,9,52.2,114.4,4
787,5,52.16,11.43,-3.45,37,7,32.2,125.7,5
788,1,52.69,16.73,2.289,1,8,59.2,123.3,1
788,2,43.76,15.39,-0.738,15,9,62.6,140.8,2
788,3,107.08,17.0,1.062,37,7,69.8,100.9,3
788,4,94.23,12.61,-3.963,13,5,70.5,87.0,4
788,5,79.47,14.22,-1.366,40,5,57.1,131.2,5
789,1,20.2,15.51,1.681,8,10,32.9,127.3,1
789,2,18.63,13.68,1.052,5,6,27.1,93.0,2
789,3,66.14,12.75,-2.16,9,5,46.6,133.2,3
789,4,79.31,16.11,1.36,1,9,63.8,102.2,4
789,5,48.53,13.5,-1.632,36,3,62.8,138.3,5
790,1,52.19,14.37,-0.532,35,3,54.1,151.9,1
790,2,86.51,14.53,-2.34,2,7,49.5,179.2,2
790,3,93.76,16.66,0.687,40,7,78.6,101.9,3
790,4,45.42,18.08,2.175,23,6,58.6,142.5,4
790,5,40.2,17.05,1.77,9,3,48.7,125.6,5
791,1,27.22,13.17,-1.815,34,7,40.3,128.4,1
791,2,20.43,13.35,-0.092,46,5,34.9,112.7,2
791,3,36.62,11.23,-3.145,14,7,33.4,128.5,3
791,4,26.91,14.57,2.729,4,2,34.9,58.8,4
791,5,71.01,14.9,0.038,30,6,54.2,99.1,5
792,1,29.07,14.71,1.3,31,8,49.7,80.4,1
792,2,65.33,13.61,0.398,38,1,45.1,77.9,2
792,3,47.35,13.32,-1.252,11,4,61.0,56.9,3
792,4,106.62,15.1,-1.108,35,1,77.1,84.2,4
792,5,30.64,14.07,0.911,8,1,37.6,94.8,5
793,1,19.5,16.66,3.274,3,10,39.9,105.5,1
793,2,15.5,12.99,-0.686,14,8,16.7,99.6,2
793,3,39.63,17.48,2.348,13,7,49.6,131.6,3
793,4,53.72,14.95,1.845,45,10,48.1,73.1,4
793,5,64.02,14.23,-0.639,32,1,63.4,41.7,5
794,1,19.35,16.74,2.2,34,2,48.7,115.9,1
794,2,39.34,16.6,2.039,45,4,41.2,98.6,2
794,3,50.04,10.99,-4.291,19,1,52.9,98.0,3
794,4,53.05,15.16,1.403,38,3,58.4,78.6,4
794,5,25.18,15.87,2.561,16,8,25.7,127.3,5
795,1,64.98,12.42,-2.335,2,8,65.1,87.4,1
795,2,50.45,13.13,-2.627,40,8,69.6,73.5,2
795,3,71.85,16.05,0.416,17,6,58.2,150.2,3
795,4,12.16,16.68,3.157,34,6,36.0,120.7,4
795,5,67.18,13.66,-2.176,42,5,45.1,98.8,5
796,1,102.25,11.26,-3.156,16,9,67.7,26.8,1
796,2,38.11,12.98,-0.907,38,4,35.3,92.9,2
796,3,57.12,13.75,-1.186,2,10,59.4,99.4,3
796,4,64.26,12.61,-3.342,2,7,49.2,143.9,4
796,5,51.39,12.46,-1.168,26,1,52.4,47.5,5
797,1,25.04,15.87,0.698,13,9,37.5,146.8,1
797,2,43.11,18.48,3.713,47,7,55.0,113.1,2
797,3,32.91,14.66,1.123,31,10,53.9,63.8,3
797,4,23.7,15.26,1.612,34,9,27.4,127.7,4
797,5,55.65,12.4,-2.177,39,7,49.9,92.7,5
798,1,60.89,14.63,-0.189,3,2,59.2,50.1,1
798,2,30.35,12.23,-0.44,8,6,44.2,86.7,2
798,3,20.56,13.0,0.652,23,10,13.3,107.6,3
798,4,42.03,15.61,1.194,14,4,48.3,101.9,4
798,5,81.29,17.92,1.906,27,3,72.0,119.3,5
799,1,36.87,15.64,0.064,29,2,44.8,132.9,1
799,2,66.12,14.04,-1.046,39,6,71.4,67.0,2
799,3,29.11,15.55,2.448,39,8,37.8,99.4,3
799,4,39.04,14.51,1.45,1,6,32.6,81.7,4
799,5,37.64,15.15,1.236,17,9,49.9,62.5,5
800,1,29.5,13.51,-0.079,41,5,37.7,98.4,1
800,2,51.36,17.0,2.433,30,2,54.9,112.9,2
800,3,53.57,12.4,-2.514,13,8,44.4,114.7,3
800,4,108.51,17.54,1.786,21,9,72.1,88.1,4
800,5,40.64,14.39,1.776,19,10,43.4,69.8,5
801,1,58.46,11.54,-1.802,19,4,51.3,80.7,1
801,2,75.95,12.77,-1.361,25,6,58.9,43.7,2
801,3,45.17,12.61,-2.57,22,10,64.3,64.3,3
801,4,73.02,15.47,1.021,31,8,72.2,66.9,4
801,5,91.64,9.82,-5.163,17,9,46.5,125.4,5
802,1,38.87,15.47,0.446,23,5,44.0,125.3,1
802,2,23.79,12.92,-1.528,32,6,21.3,163.9,2
802,3,166.58,14.84,-1.969,10,4,80.6,107.2,3
802,4,64.43,11.28,-3.756,10,5,55.4,85.5,4
802,5,63.04,12.44,-1.772,36,7,61.3,100.4,5
803,1,47.23,17.34,2.86,8,9,58.3,94.9,1
803,2,42.39,13.28,-1.438,20,10,50.7,81.0,2
803,3,38.1,15.45,0.84,32,6,55.3,109.6,3
803,4,80.34,12.04,-2.182,50,6,41.6,105.8,4
803,5,49.1,16.85,2.052,14,8,45.5,97.5,5
804,1,27.49,14.83,1.21,50,4,35.7,91.2,1
804,2,128.46,15.14,-0.455,28,3,73.4,119.0,2
804,3,43.41,16.07,0.463,46,7,58.4,83.4,3
804,4,157.09,16.07,0.635,24,5,79.6,87.9,4
804,5,162.39,15.61,-2.002,15,2,84.4,114.3,5
805,1,19.52,13.03,-1.627,22,2,28.9,130.3,1
805,2,52.78,17.44,1.836,30,6,64.8,127.6,2
805,3,21.42,16.51,3.093,4,8,29.6,92.2,3
805,4,76.15,13.3,0.294,13,1,52.7,62.1,4
805,5,36.77,15.84,1.385,23,6,54.7,91.3,5
806,1,11.44,15.18,2.409,8,2,30.7,102.2,1
806,2,22.36,13.89,-0.649,18,2,38.9,66.6,2
806,3,54.64,13.49,-0.153,12,7,55.4,90.8,3
806,4,59.51,16.72,1.429,31,10,52.6,136.2,4
806,5,24.06,17.47,4.367,14,1,34.7,104.4,5
807,1,28.86,14.59,1.498,34,6,39.5,83.8,1
807,2,34.93,13.9,0.607,18,7,27.6,100.9,2
807,3,18.92,12.32,-1.174,34,8,32.0,102.5,3
807,4,42.72,13.41,-0.116,11,7,44.4,88.8,4
807,5,155.78,16.56,1.375,41,6,64.8,123.2,5
808,1,41.55,15.02,1.161,12,9,66.7,45.1,1
808,2,68.18,15.46,-1.199,49,3,77.5,114.2,2
808,3,52.68,16.29,2.62,15,6,56.4,82.8,3
808,4,42.53,16.15,2.622,31,4,52.8,131.4,4
808,5,90.38,13.98,-0.222,49,2,57.4,61.8,5
809,1,87.56,16.24,0.56,29,1,57.3,128.2,1
809,2,24.5,11.67,-1.282,26,1,25.8,76.3,2
809,3,229.13,15.08,-1.617,18,10,78.3,109.7,3
809,4,18.58,13.75,0.694,32,3,21.0,86.1,4
809,5,90.52,14.74,-1.561,22,4,67.2,133.8,5
810,1,24.9,15.79,1.297,38,2,50.8,94.3,1
810,2,24.02,12.73,-0.794,17,1,33.7,78.3,2
810,3,47.31,16.93,2.1,23,4,58.0,142.0,3
810,4,50.84,14.7,-0.171,24,7,48.2,91.6,4
810,5,41.92,10.44,-3.847,50,10,39.8,115.7,5
811,1,21.41,12.34,-0.744,8,6,29.3,128.2,1
811,2,19.25,13.05,0.214,41,6,28.0,73.6,2
811,3,57.2,11.9,-3.467,6,9,40.8,112.7,3
811,4,54.22,12.19,-3.282,5,2,44.2,116.7,4
811,5,38.05,11.77,-0.375,44,4,31.8,53.6,5
812,1,33.25,16.41,2.009,29,5,50.6,109.7,1
812,2,15.65,13.51,1.263,28,1,34.0,89.4,2
812,3,82.39,16.04,-0.029,11,8,55.4,148.6,3
812,4,67.78,14.54,-1.705,1,8,68.5,126.0,4
812,5,87.02,13.89,-1.803,43,6,54.3,113.2,5
813,1,28.48,14.62,1.298,19,5,48.6,38.8,1
813,2,26.09,14.89,0.396,9,8,42.0,113.3,2
813,3,99.17,15.92,1.709,27,3,71.7,77.2,3
813,4,28.43,16.44,2.408,34,3,47.1,126.2,4
813,5,114.27,14.88,-0.908,44,2,87.4,95.2,5
814,1,25.26,12.75,0.88,4,5,32.3,84.4,1
814,2,42.58,15.76,1.144,36,3,54.3,86.9,2
814,3,103.65,14.61,-1.395,18,3,71.2,88.9,3
814,4,52.86,11.74,-1.29,15,6,39.6,59.6,4
814,5,44.85,14.35,1.446,13,8,46.5,63.5,5
815,1,47.58,14.76,0.003,19,2,59.4,89.9,1
815,2,52.15,14.04,-1.746,49,4,55.8,146.7,2
815,3,89.42,14.72,-1.638,6,7,58.4,121.4,3
815,4,70.17,13.52,-2.568,48,1,67.4,124.1,4
815,5,52.53,13.97,-0.717,12,1,44.8,135.9,5
816,1,89.56,14.39,-2.058,37,10,71.6,108.4,1
816,2,29.3,12.74,0.204,17,7,24.2,86.3,2
816,3,41.52,19.0,4.562,23,7,66.2,87.7,3
816,4,53.93,15.48,0.921,26,1,67.2,75.2,4
816,5,23.73,16.46,2.134,29,1,38.4,124.3,5
817,1,16.86,13.96,0.801,33,4,28.2,71.9,1
817,2,53.76,12.31,-3.299,27,5,46.5,162.7,2
817,3,43.85,14.45,0.253,25,5,56.1,72.9,3
817,4,58.64,13.93,-1.365,10,4,45.0,136.7,4
817,5,73.21,14.23,-1.649,47,8,57.5,136.8,5
818,1,91.93,16.6,-0.453,23,7,79.1,118.7,1
818,2,23.13,15.46,1.262,21,9,29.5,148.6,2
818,3,14.35,11.58,-0.61,21,7,20.7,94.1,3
818,4,31.11,15.57,1.718,43,10,49.0,103.8,4
818,5,58.73,14.17,0.366,13,1,39.8,106.7,5
819,1,22.46,14.71,0.635,37,7,42.8,117.7,1
819,2,83.22,14.33,-0.118,33,1,69.0,45.4,2
819,3,38.29,16.07,2.572,24,7,48.2,96.8,3
819,4,39.2,14.09,-1.402,44,10,49.6,125.7,4
819,5,58.04,13.75,-1.289,11,8,43.4,88.8,5
820,1,32.87,15.18,-0.636,17,9,49.4,158.8,1
820,2,42.42,15.99,1.005,4,3,54.0,103.8,2
820,3,120.69,17.4,1.274,47,4,91.8,115.4,3
820,4,26.15,14.93,-1.121,25,4,54.2,146.5,4
820,5,89.08,17.63,1.794,30,9,67.4,103.9,5
821,1,53.67,14.67,-1.961,9,7,52.8,146.0,1
821,2,14.82,14.13,1.426,21,3,19.6,117.5,2
821,3,39.26,15.68,0.715,20,10,41.5,117.6,3
821,4,38.88,15.01,0.035,19,5,54.2,73.3,4
821,5,54.68,16.11,0.946,19,7,60.9,133.2,5
822,1,41.39,14.48,-0.238,12,8,53.2,81.8,1
822,2,46.23,15.14,0.51,37,1,63.8,94.4,2
822,3,19.25,17.32,4.812,42,2,28.1,137.8,3
822,4,33.95,15.56,1.789,17,7,50.7,89.0,4
822,5,68.65,14.44,-1.084,37,2,69.9,110.4,5
823,1,27.81,13.2,-0.611,48,7,35.4,98.4,1
823,2,62.92,15.99,2.416,39,9,66.8,99.4,2
823,3,69.85,14.77,-0.79,28,2,66.0,95.5,3
823,4,22.26,15.53,3.402,41,7,31.4,68.9,4
823,5,44.75,16.62,1.531,35,4,55.1,116.4,5
824,1,34.95,12.5,-2.712,47,2,52.4,119.0,1
824,2,22.41,16.17,1.737,48,7,47.4,82.5,2
824,3,30.59,9.37,-4.313,18,5,27.1,86.7,3
824,4,62.72,14.44,-0.697,14,1,46.1,127.4,4
824,5,50.59,15.12,1.71,35,5,47.7,92.1,5
825,1,28.27,10.38,-3.732,44,3,24.5,102.8,1
825,2,12.64,16.26,4.059,41,7,30.4,73.6,2
825,3,29.4,15.05,1.937,7,6,36.1,98.1,3
825,4,40.12,12.03,-1.958,41,8,34.3,73.7,4
825,5,82.23,16.68,3.04,13,5,54.9,81.9,5
826,1,63.66,12.24,-3.819,18,2,63.7,77.1,1
826,2,39.16,12.45,-2.015,37,9,45.3,125.9,2
826,3,58.1,11.91,-2.83,13,8,61.5,60.1,3
826,4,84.46,13.53,-3.95,36,6,64.3,108.0,4
826,5,57.61,12.55,-0.666,31,10,48.7,93.3,5
827,1,56.72,16.53,0.382,2,7,56.1,141.9,1
827,2,46.69,15.3,0.323,16,9,46.6,123.4,2
827,3,21.22,12.88,0.261,9,7,33.2,62.8,3
827,4,34.36,14.24,0.105,9,3,38.8,83.2,4
827,5,144.99,13.28,-2.363,38,6,54.9,99.6,5
828,1,24.41,12.99,-1.005,11,7,48.2,83.2,1
828,2,79.32,10.81,-5.502,22,2,61.1,127.2,2
828,3,23.47,14.77,2.159,33,3,21.7,105.1,3
828,4,24.14,13.16,0.189,36,4,25.3,94.2,4
828,5,27.48,13.93,0.137,45,10,27.1,129.4,5
829,1,31.06,14.73,1.559,23,6,52.5,64.7,1
829,2,15.24,14.65,1.702,45,1,29.3,92.0,2
829,3,51.62,13.97,-0.722,45,9,54.8,107.4,3
829,4,89.32,14.95,-0.234,34,5,61.3,95.8,4
829,5,49.7,17.12,3.132,9,7,72.7,6.9,5
830,1,70.93,15.27,-1.171,24,9,71.1,110.2,1
830,2,34.87,16.85,3.114,8,9,39.6,115.1,2
830,3,25.85,11.49,-0.701,7,1,25.0,69.6,3
830,4,46.16,9.7,-3.816,36,1,40.5,34.5,4
830,5,88.23,15.92,0.179,18,3,64.7,79.7,5
831,1,26.34,12.93,-0.716,3,6,44.2,93.9,1
831,2,60.95,11.2,-2.697,28,2,49.6,96.7,2
831,3,33.49,12.91,-0.162,6,10,41.6,41.0,3
831,4,92.77,15.81,-0.971,44,1,73.7,106.1,4
831,5,46.17,18.11,3.748,44,1,34.8,130.9,5
832,1,44.37,17.61,1.937,21,5,51.0,128.7,1
832,2,115.38,14.02,-1.923,28,4,66.6,136.7,2
832,3,79.04,13.7,-1.481,40,1,77.6,63.6,3
832,4,24.33,16.2,2.001,1,4,39.6,126.4,4
832,5,83.79,15.49,2.425,36,3,64.4,72.0,5
833,1,32.94,13.98,-0.666,21,2,40.5,123.7,1
833,2,41.52,13.88,-0.962,43,9,70.7,77.9,2
833,3,99.02,15.71,-0.254,35,1,75.9,110.6,3
833,4,61.2,15.54,0.58,13,7,36.7,146.1,4
833,5,114.4,16.71,1.451,49,4,59.8,128.0,5
834,1,42.65,15.42,1.555,10,5,66.7,72.3,1
834,2,49.34,12.32,-2.111,44,10,45.6,65.8,2
834,3,46.76,14.17,-0.719,47,5,58.2,123.3,3
834,4,81.89,12.34,-4.176,10,1,59.0,139.6,4
834,5,97.2,15.74,-0.047,46,6,80.1,112.9,5
835,1,14.64,10.73,-2.776,13,9,20.4,84.7,1
835,2,60.43,12.6,-1.464,37,2,49.2,101.3,2
835,3,25.93,15.56,2.208,38,7,31.2,113.0,3
835,4,52.6,15.27,0.78,24,6,50.2,97.3,4
835,5,44.96,14.11,0.698,2,5,38.3,72.4,5
836,1,33.75,15.51,0.005,22,4,46.2,131.9,1
836,2,17.65,17.54,2.808,17,4,36.9,156.3,2
836,3,54.17,14.71,-1.256,36,6,52.3,142.8,3
836,4,72.74,13.25,0.327,14,4,66.1,34.9,4
836,5,43.21,15.36,0.22,10,5,44.4,134.7,5
837,1,48.29,15.88,-0.697,35,6,71.5,117.3,1
837,2,30.7,17.79,4.277,25,5,65.7,80.3,2
837,3,91.01,13.42,-2.442,3,7,80.5,41.1,3
837,4,84.09,12.28,-3.697,47,9,56.2,96.6,4
837,5,52.74,14.49,0.216,38,10,49.1,110.9,5
838,1,37.19,11.58,-1.206,17,7,26.2,66.8,1
838,2,44.1,10.45,-4.643,12,7,38.3,137.0,2
838,3,40.21,16.22,0.752,24,4,46.9,136.2,3
838,4,47.58,14.76,0.484,29,1,48.7,114.0,4
838,5,87.33,16.81,2.245,43,8,85.2,58.8,5
839,1,36.25,13.18,-1.112,25,4,46.9,92.1,1
839,2,21.48,9.97,-3.718,36,1,23.5,121.7,2
839,3,62.8,14.13,-1.877,26,5,60.0,119.7,3
839,4,49.84,11.15,-3.844,38,8,59.1,79.0,4
839,5,35.04,16.76,2.994,1,4,43.1,83.4,5
840,1,74.4,17.71,2.012,20,8,81.9,78.3,1
840,2,16.18,15.8,2.567,28,8,21.6,91.5,2
840,3,46.04,15.3,1.333,16,3,68.7,85.4,3
840,4,66.07,11.04,-2.801,47,9,45.6,79.9,4
840,5,48.08,13.12,-0.808,17,3,35.7,95.9,5
841,1,63.82,17.56,1.585,40,1,86.0,101.2,1
841,2,91.92,12.93,-3.399,28,2,61.1,132.6,2
841,3,36.09,14.75,0.882,12,6,45.5,46.6,3
841,4,39.73,16.03,1.557,27,10,45.2,136.6,4
841,5,52.99,18.16,4.526,42,2,54.1,77.6,5
842,1,43.92,17.11,1.911,47,6,43.1,155.8,1
842,2,62.29,16.32,0.95,30,1,69.5,120.2,2
842,3,39.03,15.13,0.057,41,1,51.3,116.4,3
842,4,125.18,16.26,1.086,34,5,65.3,96.9,4
842,5,51.04,17.47,1.221,37,10,53.1,161.9,5
843,1,71.88,12.43,-4.143,6,9,63.0,99.1,1
843,2,70.57,15.48,0.427,7,8,70.2,145.4,2
